Only the relevant sensitivity measure data (i.e. for first average outputs)

Yield mu*				Yield chi	|	Biom peak mu*			Biom peak chi	|	LAI peak mu*		LAI peak chi
0.0329136453797452	0.0269170640855755     0.0166710199377992

Order

Yield |	Biom peak | LAI peak
1		27          42
25		25          19
27		1           25
48		48          27
39		42          48
45		45          33
16		39          1
18		34          34
29		44          29
40		19          40
42		18          23
17		43          39
24		33          18
44		24          45
34		16          17
19		40          16
23		23          43
43		17          44
33		4           24
11		11          37
28		28          28
26		20          2
4		29          35
20		26          11
9		9           30
37		10          49
22		22          26
21		7           6
2		37          10
8		21          13
35		2           7
13		5           38
7		8           20
41		35          41
12		12          36
49		41          9
30		30          4
10		6           52
32		13          51
38		49          12
36		36          46
5		38          21
46		52          22
52		46          8
6		3           31
15		32          5
47		15          50
50		47          47
51		51          3
3		50          14
14		31          32
31		14          15
		
(Un)important parameters h=30%:

Yield:
Unimportant parameters for output Yield, combination 24:
1, 25, 27, 48, 39, 45, 16, 18, 29, 40, 42, 17, 24, 44, 34, 19, 23, 43, 33, 11, 28, 26, 4, 20, 9, 37, 22, 21, 2, 8, 35, 13, 7, 41, 12, 49, 
30, 10, 32
Important parameters for output Yield, combination 24:
36, 5, 46, 52, 6, 15, 47, 50, 51, 3, 14, 31, 

Biom peak
Unimportant parameters for output Biom, combination 24:
27, 25, 1, 48, 42, 45, 39, 34, 44, 19, 18, 43, 33, 24, 16, 40, 23, 17, 4, 11, 28, 20, 29, 26, 9, 10, 22, 7, 37, 21, 2, 5, 8, 35, 12, 41, 30, 
6
Important parameters for output Biom, combination 24:
36, 38, 52, 46, 3, 32, 15, 47, 51, 50, 31, 14, 

LAI peak
Unimportant parameters for output LAI, combination 24:
42, 19, 25, 27, 48, 33, 1, 34, 29, 40, 23, 39, 18, 45, 17, 16, 43, 44, 24, 37, 28, 2, 35, 11, 30, 49, 26, 6, 10, 13, 7, 38, 20, 41, 36, 9, 
4
Important parameters for output LAI, combination 24:
51, 12, 46, 21, 22, 8, 31, 5, 50, 47, 3, 14, 32, 15, 
